mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
48	java.awt.FocusTraversalPolicy	-0.032245144	-0.58442444	0.372349	0.2834329	-0.27819908	0.06895068	-0.19247518	-0.34999233	-0.07285993	-0.03668358	0.32838938	-0.14010736	0.16145727	-0.27003837	-0.38290644	-0.30345994	-0.10942396	0.5974847	0.54396474	0.21714525	0.14929819	0.54215693	0.6018968	0.13049543	0.9349769	0.10574071	-0.42262536	-0.39065158	0.24222846	-0.13044183	-0.8367521	-0.19178602	2
49	java.awt.Font	-0.18220712	-0.53857535	0.13743499	-0.20408444	0.5211292	-0.111005455	0.27742243	-0.14564331	-0.16264476	-0.033900622	0.6538144	-0.73747355	0.21850337	-0.3033338	0.38526168	0.5239703	0.08881419	0.39939737	-0.21141452	0.15636717	-0.05528078	0.56914973	0.99958915	-0.34013835	0.0824019	-0.2171184	-0.6030076	-0.5863944	-0.26856452	-0.5391637	-0.48649728	0.93059355	2
50	java.awt.FontFormatException	0.026058802	0.120151035	0.17586207	0.41351345	-0.038909826	0.118189566	0.070894405	0.1514944	-0.24874434	0.2811249	-0.18762416	0.30631086	0.047172327	-0.4789347	-0.09412969	-0.38103095	-0.5779741	0.37086418	0.114112966	-0.05847018	-0.17341377	0.484104	0.27739403	-0.14320803	-0.29071558	-0.28285375	-0.51117533	0.14854306	0.625012	-0.1499474	-0.031091783	0.07007948	2
51	java.awt.FontMetrics	0.054130595	-0.19761662	0.30322155	-0.3413178	0.25490585	-0.01421112	0.38704985	-0.1653499	-0.07770877	-0.08138611	0.74033713	-0.7837952	-0.02789436	-0.37638998	0.32189816	0.23308894	-0.35972524	0.56172884	0.044575017	0.26330188	-0.25208536	0.6097234	0.9805561	0.038150705	0.30721664	-0.20299773	-0.65742713	-0.19332567	0.027991774	-0.2708735	-0.55571073	0.5657653	2
52	java.awt.Frame	-0.15698227	-0.6909508	0.71350473	-0.05446844	0.46844208	-0.008561527	0.064935334	-0.20267265	0.16159911	0.20246062	0.097639054	-0.34479135	0.19412717	-0.7057841	-0.07583458	-0.28182912	-0.34349748	0.79917914	-0.050509144	0.5706441	0.19622877	0.11889159	0.68924594	0.012036179	0.6059945	0.23287775	-0.33552632	-0.18639529	0.11861708	-0.30656648	-0.6794423	0.17307527	2
53	java.awt.GradientPaint	0.41490373	0.1591619	0.1873402	-0.006304277	0.3453555	-0.27765214	0.5656429	0.6681535	-0.229491	0.11092278	0.08223922	-0.09171002	-0.37847665	-0.81510746	-0.13229384	0.43215865	0.47097573	0.31534076	-0.24332666	0.14004712	0.47711062	0.75224835	0.6125279	0.60931057	0.36249793	0.15251161	-0.39622632	-0.47568783	0.27581394	0.18052447	-0.073870376	0.40269327	2
54	java.awt.GradientPaintContext	0.29255635	0.24247529	0.3122408	0.09119779	0.21402222	-0.22219652	0.42566735	0.5635643	-0.22328867	-0.21433456	0.28800517	0.11320041	-0.5005078	-0.59221506	-0.0945753	0.46060935	0.54862124	0.45281604	-0.27949	0.26394877	0.39284098	0.75989115	0.52039886	0.37564546	0.23750505	0.0646291	-0.41893983	-0.47728604	0.37892085	0.090446286	0.12736228	0.21921754	2
55	java.awt.Graphics	0.21438475	-0.5828385	0.30532822	-0.38842794	0.27468887	-0.07891337	0.5069568	0.12723356	0.43040308	0.07071712	0.4515638	-0.6885272	-0.058366057	-0.14256921	-0.11205315	0.5657224	-0.66377914	0.7591284	0.08174714	0.38087463	0.013017169	0.67716295	1.0121671	0.47451732	0.28082296	-0.10480143	-0.7779299	0.17590961	-0.21547925	-0.21246287	-0.3098549	0.006662989	2
56	java.awt.Graphics2D	0.38584906	0.62464607	-0.12457614	0.25805792	0.7798037	-0.02480233	0.5296015	0.30771708	0.14025678	0.36122316	0.31283608	-0.7318163	0.40808013	-0.37971818	0.14867659	0.781402	-0.100491665	0.54104495	-0.5498204	0.4577239	0.34396082	0.61625504	0.9148238	0.23565128	-0.22255035	0.17110749	-0.6224901	0.24046685	-0.24699782	0.24350683	-0.3589013	0.6243135	2
57	java.awt.GraphicsCallback	0.2680885	-0.10512021	0.1074504	-0.21238686	0.34611472	-0.06823538	0.09756726	0.36816102	0.27574384	0.30987594	0.3052742	-0.50878596	0.1878254	0.25221798	-0.0591336	0.07208262	-0.28138918	0.8815726	0.34585568	0.08065723	0.46410042	0.72486585	0.61728966	0.2588898	-0.09953552	-0.20395821	-0.5830309	0.19905604	-0.011751186	-0.013178576	0.09934852	0.3073204	2
58	java.awt.GraphicsConfigTemplate	0.038492534	0.07860843	0.32590586	0.44179314	-0.09910845	-0.09424575	0.28335035	-0.07288863	-0.13105041	-0.06345914	0.5582459	0.15088996	0.07664308	0.30379173	0.17448328	-0.20317212	0.07537995	0.7190822	-0.3582138	-0.1321178	0.5275971	0.29708484	0.3145826	-0.26513398	0.2598555	-0.4803859	-0.63870513	0.21828035	-0.3282938	0.31964657	-0.71007186	0.014738264	2
59	java.awt.GraphicsConfiguration	0.114244886	-0.04659716	0.5805433	0.034375336	0.17236821	0.0054137423	0.6335478	-0.19796348	-0.115123525	-0.08421974	0.75912964	-0.48134544	0.118961744	-0.24666496	0.23076701	0.12616707	-0.09540804	0.62453806	-0.26537755	-0.006472012	0.13169447	0.45218754	1.1497343	0.42573553	0.33053884	-0.1347704	-0.70919365	-0.03106736	-0.11795965	-0.0043690572	-0.9208595	0.17100959	2
60	java.awt.GraphicsDevice	-0.060654067	0.14821146	0.50485504	0.48151392	-0.07278481	-0.07763369	0.2054917	-0.02244639	-0.2762312	-0.115107864	0.21038681	0.28953984	0.16928981	0.47156468	0.38595474	-0.24786605	0.23970467	0.7349592	-0.5107466	-0.21000712	0.6456573	0.28224772	0.9170131	0.07930954	0.16363966	-0.45917723	-1.0511515	0.31585792	-0.40758428	0.38202712	-0.9937546	-0.36076418	2
61	java.awt.GraphicsEnvironment	-0.34480116	0.19725366	0.5834817	0.054827344	0.5025284	-0.12862228	0.24911109	0.31341138	-0.28303662	0.01874823	0.42092898	-0.18905126	0.60289514	0.052152306	0.44419932	0.5099471	0.016128356	0.48557222	-0.48446226	0.27078223	0.37409082	0.16446458	0.65098083	-0.1682419	-0.2421338	-0.4376084	-0.9321618	0.13504787	-0.25600308	0.39029655	-0.62970084	0.25411022	2
62	java.awt.GridBagConstraints	0.13942967	-0.13374774	0.226261	0.3915682	0.11754685	-0.097842135	0.30756146	-0.064774945	-0.25295138	0.5250373	0.9784552	-0.42717013	-0.35729834	-0.13441217	-0.15249941	-0.033504665	-0.10303115	0.6006244	0.41208968	0.06175106	0.5036029	-0.008448501	-0.14600053	-0.40310082	0.3355092	-0.7767289	-0.06836829	-0.18206356	0.18228208	-0.25981817	-0.0526667	0.16763014	2
63	java.awt.GridBagLayout	-0.058922775	-0.18849806	0.43901852	0.36364484	-0.31250572	-0.0122864	0.09080635	0.004548886	-0.0698415	0.33204708	0.9751527	-0.97955084	-0.07545232	0.1612161	0.10815924	-0.3128169	-0.27177778	0.5866583	0.12145828	0.1511582	0.5650711	0.3127088	-0.17083795	0.060461614	0.34224662	-0.60559505	-0.32583758	-0.29017523	0.3229638	-0.38519517	-0.014351647	0.06801653	2
64	java.awt.GridBagLayoutInfo	0.22044839	-0.19489187	0.16021654	0.46620482	0.050353397	-0.24276315	0.39714912	0.0011615563	-0.27814823	-0.10855967	0.13973314	-0.34131628	-0.06715708	0.13194425	-0.21459547	-0.15452023	-0.056440458	0.27374175	-0.121744215	0.023673292	0.36158967	0.45826653	-0.3103338	-0.4234598	0.16027844	-0.32883593	-0.3405604	-0.0018281053	0.27304092	0.05970675	0.15286234	0.123079285	2
65	java.awt.GridLayout	-0.046479683	-0.2646243	0.100197695	0.61108226	-0.0579629	0.011216384	-0.13867073	-0.18938257	-0.07316929	-0.027752288	0.9994318	-0.5826629	0.17368518	-0.008530007	-0.39180174	-0.27484575	-0.36041513	0.90719825	0.012359446	0.26844138	0.4103014	0.390744	0.037057903	0.17943203	0.3606594	-0.18584958	-0.2219604	-0.25458932	0.23390561	-0.25385588	-0.103050396	0.005335417	2
66	java.awt.HeadlessException	-0.39334756	0.060275596	-0.107433066	0.31502503	-0.28630698	0.054504696	0.09697922	0.1094735	-0.057200354	0.042897154	-0.29779884	0.119980104	0.25522843	-0.5246611	-0.2487409	-0.21050099	-0.37027398	0.2932862	-0.3404704	0.1951934	0.10338661	0.67418647	0.46705204	-0.41581663	-0.09209636	-0.051396266	-0.3177093	0.32767347	0.40891048	0.03509457	0.24849372	0.3262811	2
67	java.awt.IllegalComponentStateException	-0.3258787	-0.06692614	0.24374188	0.2015374	-0.20172161	-0.2777735	0.09056522	0.099120855	0.15210454	0.37350386	0.011648881	0.35983312	0.09929228	-0.5824448	-0.09369091	-0.25630084	-0.27481723	0.39758182	0.014810846	-0.34265754	0.28320888	0.5715067	0.329164	-0.5890553	-0.13604741	-0.08669185	-0.37512386	0.121405974	0.52799577	-0.05961025	0.44613934	0.08567142	2
68	java.awt.Image	0.21491314	-0.31862962	0.65037066	-0.08424485	0.32020906	0.40086335	1.0664345	-0.4719377	-0.0013861561	-0.112201184	0.9197107	-0.5148096	0.29946247	-0.38502315	0.42274722	0.24681088	-0.58009416	0.36497706	-0.04947637	0.027998121	0.14871831	0.668575	0.75928414	0.1689469	0.03158646	0.65420574	-0.5469067	0.072021015	0.085718274	-0.061628554	-0.42774752	-0.31498483	2
69	java.awt.ImageCapabilities	-0.21392725	-0.35172638	0.2962233	-0.23461822	-0.0148659535	-0.09232968	0.6313569	-0.42008775	0.030282013	0.058743697	0.6053734	-0.47281054	0.44396827	-0.29883957	0.046796676	0.066247284	0.05937428	0.550637	0.29722747	0.3920095	0.15306395	0.29323244	0.94317245	0.18645465	0.40297905	0.024519065	-0.3565846	0.2799964	0.4651676	0.097576685	-0.91224027	-0.006876366	2
70	java.awt.ImageMediaEntry	0.35745016	-0.11545753	0.24525324	-0.0044196546	-0.12967737	0.5304509	0.35906526	-0.32599008	0.12893763	-0.24928169	1.0823087	-0.20655988	0.15261747	-0.14177577	-0.038899116	0.09585789	-0.6522002	0.3382429	0.026779417	0.30540398	0.5225666	0.6830129	-0.20032847	-0.43590644	-0.3387023	0.1659244	-0.32575127	0.115102425	0.25307658	0.06800638	-0.22056401	-0.013779544	2
71	java.awt.Insets	0.17279702	-0.47120717	0.319918	0.19013707	0.24742213	0.34659833	0.4578026	-0.21012008	-0.253126	0.13292119	0.9530765	-0.38968956	-0.24740764	-0.6956439	0.17042862	0.188401	-0.14835632	0.7638479	0.38640326	0.22974107	0.24788576	-0.010343544	0.46025357	-0.18829764	0.69068605	-0.5515763	-0.28497493	-0.28526017	-0.06049267	-0.74757034	-0.606287	-0.19651908	2
72	java.awt.ItemSelectable	-0.63807064	-0.91666687	0.8004501	-0.5620734	-0.71363074	-0.806274	0.5505301	-0.49036956	0.37497795	0.67213106	-0.09169182	-0.6824693	-0.14597596	-0.288476	1.2007899	0.5584771	-0.6265906	0.41832247	0.08263973	0.61126685	0.24234284	1.2360169	0.36183354	-0.028148381	0.093095735	0.14227319	-0.19891326	-0.45900753	0.49823165	-0.85017097	-0.5342231	0.4225672	2
73	java.awt.JobAttributes	0.13169512	0.035689056	0.26095083	-0.007868129	-0.037401244	-0.14963941	0.5992196	-0.3319597	-0.029290171	0.45411518	0.54772645	-0.42341247	-0.34769008	-0.4155844	-0.38234818	0.066155314	0.064722605	0.1955435	0.32832387	0.3037279	-0.07194594	0.25406453	-0.010846348	-0.33054295	0.45546368	-0.33827895	-0.29162362	0.47714666	-0.22927108	-0.17840023	-0.10042828	0.16351418	2
74	java.awt.KeyEventDispatcher	0.15815054	-0.7041627	0.8264072	0.54040766	-0.72863364	-0.54869807	-0.5572295	-0.13178554	0.19305769	0.25500143	0.13011192	0.06003804	-0.42898932	-0.12530681	-0.008960049	-1.0546867	0.27781886	0.7134241	0.7857659	-0.10157991	0.11218773	1.4675728	0.015873507	0.1350904	1.1475973	0.44922566	-0.64850247	-0.27790922	0.12533058	-0.14230853	-0.8170396	0.0931792	2
75	java.awt.KeyEventPostProcessor	0.23238619	-0.8058537	0.66722095	0.89340454	-0.7063317	-0.5353593	-0.608883	0.14379531	0.13572066	0.052666303	0.01673374	-0.2674646	-0.119315304	-0.18265568	0.19622958	-0.9735011	0.20799342	0.7654072	0.8081301	-0.18804137	0.2252172	1.3413385	0.0042463904	0.048917893	1.1157172	0.4797707	-0.44274098	-0.106931716	0.09851577	-0.14341487	-1.0934491	-0.0035675408	2
76	java.awt.KeyboardFocusManager	0.20172974	-0.5162303	0.6892349	0.5645333	-0.49563235	-0.30707988	-0.4777375	-0.0421018	0.2426812	-0.048611354	0.1309725	-0.09497905	-0.16698448	0.016500201	-0.00477324	-0.668569	0.3128235	0.59402394	0.5295196	0.08275398	0.17747734	0.7386507	0.2338812	0.068956494	0.89718455	0.30325407	-0.57912815	-0.19179687	0.2324945	-0.20461625	-0.93239677	0.19260746	2
77	java.awt.Label	-0.34440327	-0.471361	0.72633946	-0.090373054	-0.010882632	-0.15375175	0.23307168	-0.018096762	0.44067335	0.18708107	0.38945636	-0.4610302	0.20769589	-0.6567805	0.31324634	-0.10056732	-0.23703502	0.70825565	-0.2152819	0.30428186	0.12712745	0.14019972	0.60165906	0.07504992	0.22838888	0.32626313	-0.6417011	-0.076985985	0.30213273	0.06831814	-0.5241477	0.42031384	2
78	java.awt.LayoutManager	-0.012718995	-0.48554784	0.067138344	0.54423743	-0.06957639	0.099173106	0.03595686	-0.22959228	-0.06844538	0.102573626	0.91045916	-0.7307646	0.51933485	-0.39312616	-0.38772926	-0.35215294	-0.40065736	0.9397483	0.19146384	0.108401604	0.3577505	0.29113504	0.48882112	0.4547738	0.80213654	-0.14280516	-0.3714551	-0.4968899	0.47171882	-0.46348622	-0.46176225	-0.31654167	2
79	java.awt.LayoutManager2	-0.07169559	-0.20426793	0.31343728	0.550276	-0.27520198	-0.04786264	-0.16093713	0.1492532	-0.0024795725	0.5521684	1.1860257	-0.9264386	0.2566885	-0.06556943	-0.08606921	-0.42303374	-0.59108365	0.5172804	0.114471376	-0.054397333	0.37757543	0.4828083	-0.06554758	0.40075383	0.38309813	-0.40356693	-0.39018992	-0.57731026	0.5693234	-0.55848616	-0.021829402	-0.12269481	2
80	java.awt.LightweightDispatcher	0.3134478	-0.44869348	0.6339367	0.11582357	-0.21489616	-0.15736008	0.59952646	-0.4325165	-0.20455652	0.14517048	0.041786365	-0.17586133	-0.85244787	-0.3047114	-0.3166203	-0.16335672	0.047488105	0.271493	-0.096818276	-0.17314321	-0.08505558	0.43915826	-0.31634226	-0.19896851	-0.015516469	0.12132127	-0.31769785	-0.21498634	0.07586759	-0.26094446	-0.58996344	0.341159	2
81	java.awt.LinearGradientPaint	0.2912142	0.24155393	0.16774674	0.0859642	0.1463977	-0.3143873	0.33505136	0.74675554	-0.20859313	0.06277126	0.30726507	-0.074677855	-0.34038806	-0.73394346	-0.24879506	0.5759258	0.5714828	0.28827038	-0.0890004	0.08637838	0.59082794	0.6652412	0.68259764	0.54820895	0.19064389	0.12545301	-0.35425803	-0.25218645	0.36910206	0.07391752	-0.07864542	0.52168775	2
82	java.awt.LinearGradientPaintContext	0.33357462	0.23723543	0.62526226	0.18274193	-0.23565882	-0.43427554	0.53380793	0.65988487	-0.037427656	-0.36506096	0.16070734	0.18967041	-0.429336	-0.43380398	-0.20872843	0.36594477	0.0050392523	-0.057297383	-0.2748209	0.5102766	0.29356244	0.514113	0.21466064	0.1736556	-0.12024875	0.16703705	-0.2061318	-0.23750494	0.46449935	-0.02140527	-0.23228267	-0.26138774	2
83	java.awt.List	-0.36157662	-0.48453295	0.82321817	-0.073930845	-0.09205678	-0.14081083	0.15190275	-0.077408336	0.49042356	0.25555772	0.30106977	-0.51635104	0.21162865	-0.6125573	0.5466795	-0.07407456	-0.39311552	0.55503976	-0.21329246	0.4459191	0.13298798	0.3754267	0.58537334	0.12952943	0.22369547	0.28821635	-0.5291912	-0.15202679	0.2666021	-0.1790219	-0.5147776	0.41813043	2
84	java.awt.MediaEntry	0.43942952	-0.03115334	0.29580042	-0.039603904	-0.2006615	0.35664058	0.2719526	-0.0014592474	-0.27022305	-0.12724587	0.66814053	0.07121905	0.24740282	-0.20742215	-0.32970876	0.1811308	-0.5945788	0.22991697	0.23823744	0.22268273	0.43825686	0.69436395	-0.20134108	-0.3948898	-0.29280916	0.114098035	-0.34866288	0.11827609	0.26240265	0.03590025	0.01013068	-0.20033604	2
85	java.awt.MediaTracker	0.19004583	-0.19801173	0.23000482	0.11905578	0.19864972	0.07692673	0.3296016	-0.3716894	0.028592562	0.0048693377	0.79599565	-0.35692638	0.1592402	0.027304102	0.2287994	-0.16795345	-0.25786105	0.547331	-0.07026921	0.2127912	0.2613927	0.7201004	-0.13057572	-0.28554133	-0.09654265	-0.124785334	-0.29619977	0.047555175	0.14220549	0.021303967	-0.012141659	-0.0464478	2
86	java.awt.Menu	-0.20718066	-0.7902747	0.43111485	-0.08972651	0.3627561	-0.24921852	0.19583385	-0.79931855	-0.1649321	-0.11250946	-0.10569329	-0.5125332	-0.071518	-0.10123245	-0.06390174	0.17993619	-0.002599784	0.5701417	-0.37949052	0.26661238	0.3728662	0.5769179	0.73668844	-0.590474	-0.46857056	0.41012257	-0.19472201	-0.7724355	0.02666889	-0.68473184	-0.53981715	0.7606858	2
87	java.awt.MenuBar	-0.02185712	-0.8437714	0.5819677	-0.19973835	0.42211047	-0.15574443	0.26711512	-0.67184275	-0.16221482	0.034701757	0.36335164	-0.19878648	0.0074850125	0.22935484	-0.5113652	0.084531166	0.08286323	0.5467547	-0.1526644	0.47126004	0.26496416	0.4326892	0.706814	-0.6932711	-0.28211588	0.35694128	-0.1326834	-0.6471332	-0.13006563	-0.9557834	-0.4478372	0.52555966	2
88	java.awt.MenuComponent	-0.5425203	-0.7400593	0.31318074	-0.08074328	0.016744083	-0.15215649	0.25415042	-0.5759395	-0.013865026	-0.072476275	0.3640558	-0.64946413	0.038958278	-0.030691681	-0.12691042	0.08347425	-0.08704821	0.7942835	-0.10309561	0.2633213	0.34258467	0.4174629	0.78922606	-0.3548322	0.21277978	0.24982555	-0.21539	-0.65303373	0.34229353	-0.4155148	-0.7600969	0.41518185	2
89	java.awt.MenuContainer	-0.20755148	-1.0196433	0.5667271	-0.4124545	0.3560242	-0.16727823	0.0044119814	-0.72160393	-0.07856323	0.14976841	0.10036154	-0.84058017	0.24771087	0.13163601	-0.16544037	-0.062013093	-0.024630064	0.70860475	-0.26607713	0.46586248	0.46920782	0.91501606	0.91593724	-0.69869506	0.10514296	0.15644267	-0.21728064	-0.98685163	0.10104097	-0.81799984	-0.51378137	0.5410662	2
90	java.awt.MenuItem	-0.25436187	-0.6100473	0.51460505	-0.07897378	0.24122682	-0.5150652	0.23448513	-0.9712813	-0.104060166	0.101347774	-0.07326288	-0.5923097	0.11034917	0.040867064	0.09358496	0.2073115	-0.025382193	0.5285593	-0.16464987	0.17924368	0.3627552	0.56178945	0.6209274	-0.655259	-0.43446833	0.30954647	-0.3233904	-0.95759803	-0.024879761	-0.8754338	-0.47777486	0.55287474	2
91	java.awt.MenuShortcut	-0.26632053	-0.6559228	0.1853909	0.08939613	0.20516	-0.2590676	0.16118576	-0.7396992	-0.34300807	-0.19850835	0.15543798	-0.2837372	0.012170336	0.22512977	0.026614845	0.20742464	-0.21852668	0.4616481	-0.38361475	0.32457358	0.43986237	0.570301	0.3123493	-0.6842693	-0.41389024	0.21689948	-0.098571934	-0.60507464	0.23826033	-0.7543111	-0.1433945	0.6579874	2
92	java.awt.ModalEventFilter	0.75278914	-0.2816075	0.6147259	0.337643	-0.33077037	-0.40367076	-0.060972475	-0.29784694	-0.07329253	0.3080772	0.07299107	-0.0444596	-0.6408879	-0.1846681	0.32689294	-0.06294625	-0.04253911	0.13161168	0.053076316	-0.3414868	0.06353606	0.4366048	0.15468177	-0.36594272	-0.25022396	-0.15791355	-0.50583744	-0.22845793	0.07492852	-0.64978826	-0.7999953	0.24786688	2
93	java.awt.MouseInfo	0.07227872	0.11485207	0.31473574	0.1684963	0.012159614	0.04603092	0.46374258	-0.11182072	-0.288663	0.17624465	0.0017690198	0.16427372	-0.36435282	0.14079419	-0.010018913	-0.34082806	0.13675348	0.26613984	-0.29065907	0.042358574	0.6185664	0.36376497	0.25935015	-0.23414499	-0.03714311	-0.5368183	-0.7286472	0.34749022	-0.21859902	0.03238637	-0.087630935	-0.3398842	2
94	java.awt.MultipleGradientPaint	0.30661604	0.3223861	0.105163574	0.20736285	0.09641312	-0.27997467	0.3370389	0.77203435	-0.27248007	0.06917795	0.27236944	-0.020542456	-0.38806072	-0.62373143	-0.09590468	0.59484625	0.41452497	0.32975957	-0.020230234	-0.019106647	0.6842104	0.76006335	0.6981098	0.582363	0.35459173	0.16482486	-0.34970644	-0.37267137	0.30486926	0.11951167	-0.0881855	0.4918441	2
95	java.awt.MultipleGradientPaintContext	0.13674216	0.16045678	0.61188537	0.18567066	-0.25558138	-0.3742683	0.5140484	0.82452834	0.13926461	-0.65755534	0.16929547	0.2489891	-0.4771573	-0.5272014	-0.35916498	0.51552266	0.10010813	0.11817093	-0.46400797	0.33697036	0.58283526	0.61610675	0.24843436	0.19238201	0.2641317	0.11747649	-0.3283689	-0.35404378	0.41871166	0.03196408	-0.06252574	-0.19219156	2
96	java.awt.MutableBoolean	0.00853872	-0.014827103	0.109513685	0.35008025	-0.12191878	-0.38364676	0.30135944	0.002835195	-0.37209916	0.12224047	0.011941919	0.043503672	-0.06539927	-0.28937876	-0.043915056	-0.06921655	-0.02767032	0.20828427	0.2195164	0.11983937	0.18374094	0.32836652	0.24380545	-0.28932825	-0.16055901	-0.025731819	-0.19674708	0.08327953	-0.053365633	-0.039207686	0.05918965	0.3446025	2
97	java.awt.PageAttributes	0.26991394	0.21032573	0.39222032	0.07719242	0.009314109	-0.27091026	0.4740925	-0.26925844	0.03036476	0.42072898	0.5015507	-0.52811086	-0.22019957	-0.53489065	-0.38093242	0.101081304	0.022142652	-0.02918232	0.3044905	0.17768401	-0.08884828	0.1978762	0.26361433	-0.3455536	0.4564501	-0.37909663	-0.29861802	0.3700345	-0.22677222	-0.1415658	-0.027440853	0.11306879	2
98	java.awt.Paint	0.63454074	0.26103234	0.22351472	0.121608354	0.30713224	-0.33176017	0.56549734	0.90147394	-0.26916268	-0.17309253	0.35375756	-0.1289889	-0.070380814	-0.7755165	-0.07153463	0.84612995	0.26538676	0.5960046	-0.4923635	0.097600274	0.6125913	0.8520251	1.2826627	0.615033	0.52838194	0.47086248	-0.4207268	-0.25444216	0.20826851	0.3128568	-0.32753462	0.6292576	2
99	java.awt.PaintContext	0.29675874	0.18134059	0.1786102	0.15617996	-0.0070315553	-0.28316393	0.5184058	0.9351926	-0.013001613	-0.6892771	0.4030356	0.2444947	-0.6332886	-0.762011	-0.2750359	0.7096075	0.34647754	0.50237644	-0.3241027	0.3057802	0.66771895	0.9917783	0.8505542	0.7055957	0.64896476	0.2012227	-0.38640994	-0.5398539	0.51556766	0.21885408	-0.08147544	0.41202524	2
100	java.awt.Panel	-0.22385792	-0.58960694	0.70926356	0.09679599	0.099758945	-0.10537081	0.0026143605	-0.2169863	0.21602634	0.27854207	0.48751682	-0.42932007	0.23351097	-0.87166774	0.27055007	-0.038157415	-0.21943215	0.71343774	-0.0203306	0.38033023	0.15003245	0.21756624	0.59958833	0.20296268	0.4380821	0.2604027	-0.4916812	-0.19717307	0.27304786	-0.024907015	-0.4815503	0.22232689	2
101	java.awt.PeerFixer	0.3133801	-1.0106314	0.052176997	0.5100717	-0.17659503	-0.08576208	0.4245537	-0.20618764	-0.64158654	0.15519883	-0.15773214	-0.40981305	-0.39672938	-0.23483305	-0.011208655	-0.14188337	-0.04647192	0.49211287	-0.32943246	0.16779761	0.27259552	0.3852533	-0.3704764	0.014426854	-0.3012603	-0.2704337	-0.12686023	0.10688583	0.38827142	0.14147794	-0.52586293	-0.0075711785	2
102	java.awt.Point	-0.5186064	-0.32775995	0.8214462	-0.39915287	0.2087121	0.4210501	0.7339335	0.0054317364	-0.49685872	0.05315717	0.5715016	-0.7230314	-0.3484249	-0.19597219	0.39462695	0.23548177	-0.25897107	0.36270583	-0.316	0.24596381	0.30856374	0.46676022	0.49643487	0.3795499	0.32772186	-0.43324205	-0.92560816	-0.13846318	0.20395032	-0.32426932	-0.3729672	-0.3874442	2
103	java.awt.PointerInfo	-0.1833264	0.2988934	0.5745394	0.050907172	-0.15695378	0.14410132	0.3120804	-0.28996223	-0.27715796	0.10609109	0.26881054	0.033820834	-0.31572893	0.31678665	0.2420344	-0.19558986	0.07855215	0.4438684	-0.40212718	0.09443952	0.66730183	0.44194004	0.445687	-0.109278366	0.17663273	-0.6394029	-1.0064882	0.43940976	-0.35468456	0.19072592	-0.23273037	-0.48669955	2
104	java.awt.Polygon	0.002849063	-0.119454384	-0.048680443	-0.25341097	0.82094276	0.08684749	0.56797266	0.43450767	-0.2945622	0.11481552	0.24101694	-0.70448655	0.037274007	-0.29268223	0.1693063	0.5457038	0.082883686	0.81847554	-0.2796579	0.011161491	0.81233627	0.66024053	0.30540296	0.17811148	-0.06926473	-0.397713	-0.7043301	-0.02990376	0.118168995	0.31617048	0.43338805	0.34748036	2
105	java.awt.PopupMenu	-0.51087683	-0.7127848	0.18638344	-0.035375174	0.121161975	-0.16814286	0.21783143	-0.7194442	0.17302644	-0.2195804	0.14070316	-0.6469011	0.12404261	-0.15967588	0.07035493	0.10507106	-0.18408611	0.6608168	-0.08702094	0.33835992	0.3504356	0.47194928	0.8346974	-0.23745368	0.0009976925	0.36320287	-0.36783797	-0.7258219	0.35613897	-0.47388643	-0.74520606	0.3312837	2
106	java.awt.PrintGraphics	0.29274046	-0.38690653	0.5200294	0.58326286	-0.5138941	0.024197904	0.32175335	-0.216369	0.8825381	0.4151275	0.6540375	-0.59448236	-0.26937446	-0.25044292	-1.1751257	0.43139508	-0.54337585	0.46822464	0.052686207	0.33891022	-0.32560804	0.91609436	0.3233442	0.24541904	0.21180695	-0.8011349	-0.96326476	-0.19678304	-0.8578782	-0.5654916	-0.114735186	-0.38723654	2
107	java.awt.PrintJob	0.15385029	-0.22376837	0.44559887	0.5683093	-0.19022925	0.067088984	0.32320026	-0.31089625	0.7719187	0.35704073	0.54066694	-0.5748167	-0.12431572	-0.08120322	-0.6853125	0.3463399	-0.5866961	0.36288187	-0.044127252	0.44279614	-0.21924534	0.7367178	0.2937542	0.20183589	0.020905722	-0.48398533	-0.61754316	-0.023505561	-0.5890285	-0.3153586	-0.1896374	-0.27025723	2
108	java.awt.Queue	0.18523957	0.013634104	-0.12319117	0.11846006	-0.05767612	-0.41116747	0.26933214	0.34757283	-0.29002422	0.06729946	-0.2142949	-0.064890735	0.1655163	-0.16244726	0.035862844	-0.100699596	-0.12358286	0.1871313	0.12544118	0.3308531	0.33210954	0.49594927	-0.14161898	-0.25387952	-0.24649662	-0.08179789	-0.42881873	0.106950395	0.043705326	-0.20393027	0.01036516	0.101519845	2
