mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
190	Tomaž Kern	0.2628026	-0.60431284	-0.5115821	0.40528142	0.1472704	0.16421428	-0.6140718	-0.14480269	-0.21022432	-0.6558229	0.16110827	0.007017428	0.71348166	0.14313945	-0.22283754	-0.04028395	0.18856241	0.46641517	0.1253959	1.216412	0.03280084	0.90928525	0.6342029	-1.6742256	0.57474804	-1.2978638	-0.5518645	-0.25281152	0.8800472	-0.76458395	-0.272505	0.16943645	5
191	Domen Verber	0.18550454	0.19305328	-0.59813887	-0.52687436	0.41347498	-0.8806237	1.1053501	0.45057255	-0.52162355	-0.9187223	1.1839898	0.63873404	0.025946582	0.6749571	0.07068171	0.07904401	0.021900667	0.8979852	-0.34794638	0.374123	-0.06778289	0.51265687	0.21077994	-0.007920457	0.23787317	-0.23134916	-0.6659144	-0.7736657	0.48256695	-0.99664134	1.0180745	-0.54000044	5
192	Boštjan Vovk	0.00535205	0.026156157	-0.0063490123	-0.02772633	-0.0037175268	-0.022036344	-0.025485262	-0.027198762	-0.01073923	-0.020503439	-0.014398262	0.019875266	0.019105516	0.022621736	0.02328036	0.011645831	0.0041705966	0.0066375136	-0.0036686435	0.016323097	-0.018597066	0.012461558	-0.010101728	0.027792118	-0.030884035	0.024951987	-0.018459804	-0.019788988	-0.025346078	0.011855051	0.018294789	0.017889485	7
193	Blaž Zupan	0.03395518	-0.812995	0.18127383	0.5896498	0.70935255	-0.9850135	-0.39867353	-0.49940994	-0.0051953956	0.14983071	0.08656678	-0.2839881	0.26797387	0.5468261	-0.3550902	0.15231226	-0.11266769	0.5515234	-0.4881055	0.70371574	0.010470766	1.2574402	0.14068589	-0.3878628	0.114783764	-0.051930226	-0.3787042	-0.11372198	-0.21119311	-0.19184187	-0.053846534	-0.008765633	7
194	Dunja Mladenić	-0.29373044	-0.7471483	0.1485009	-0.5864308	0.31475678	-0.79177254	-0.29492933	0.07367136	-0.6437882	-0.0783485	0.27064815	-0.77233636	0.41906536	-0.35636967	-0.8171128	-0.2215244	-0.17603207	0.27004173	-0.7057285	1.1352049	0.082972795	0.26700333	0.5816328	0.093239106	-0.2865021	-0.8543711	-0.6475703	0.28265893	-0.26714954	-0.77503324	-0.5029905	-0.3812487	7
195	Karmen Pepelnjak	0.44553384	-0.652162	0.35757452	-0.682547	0.40856653	-0.5963565	0.07585505	1.0720772	-0.3112037	0.04841778	0.3828186	-1.0471723	0.27519587	0.08502048	-0.64756095	0.97449905	-1.3593698	0.5867279	0.09504206	0.7637231	0.20606095	0.18986474	-0.19213696	-0.37559614	-0.15645917	-0.8456786	-1.1446861	0.20813106	0.6227545	-0.2995074	0.10173815	0.7946821	7
196	Maja Gerkšič	0.7627181	-0.8170988	-0.6448628	-0.44332802	1.0343785	-1.0832688	-0.14838724	0.8447787	-1.0128267	-0.22846349	1.2425452	-0.80998576	0.20294818	0.76681507	-0.091177694	-0.12630466	0.22325866	0.47358927	-0.12194058	1.3477465	0.25280416	0.98824793	-0.29990056	-0.8718325	-0.12799416	-0.9784821	-1.0101054	-0.6182061	0.57627666	-0.77809745	0.09286291	-0.19452426	7
197	Irena Nančovska Šerbec	-0.34087247	-0.7919159	-0.6363312	-0.0130213825	0.56300443	-1.3543699	-0.15117136	0.30337992	-0.64647704	-0.8439746	-0.19229405	-0.7298907	-0.14159371	0.46346748	0.009626546	-0.39589614	-0.47420147	-0.21641	-0.38214198	0.4096239	0.24447337	-0.6423105	0.46374044	0.302578	0.15988773	-0.40326416	-0.7901924	-0.8424691	0.2339018	0.09354751	0.05705263	-0.1736504	7
198	Matjaž Mencej	0.48066932	-0.38528994	-0.6964538	-0.5728467	-0.51953465	-0.20010075	-1.4680296	0.2433946	0.24934009	-0.62452745	0.28576678	-0.92357594	0.19416238	0.19677144	0.08249305	-0.25045598	-0.11907142	0.18480389	-1.2016193	0.34478334	0.38914943	1.756371	0.004148454	-0.88629925	-0.3609824	-1.535735	-1.2313049	0.057264827	1.0285932	-0.40199015	0.23676018	-0.031766523	3
199	Bojan Stanonik	0.3186219	-0.832878	-0.6992448	0.18806462	0.20573594	0.1588623	-0.8236765	-0.36148238	-0.26463848	-0.5812424	0.13800599	0.104010455	0.6056173	0.2878253	-0.5332683	0.24581379	0.07815559	0.7766584	0.35820615	1.4380683	0.10993408	0.6793116	0.3652941	-2.0306003	0.6503147	-1.3843628	-0.69970155	-0.41863576	1.0409588	-0.94328713	-0.13426681	0.23763275	5
200	Boštjan Slivnik	0.23765732	-0.65473586	-0.40482086	-0.6381812	0.003018249	-0.17642877	-0.7354428	0.31266508	-0.1886306	-0.5942049	1.0563755	0.11233855	0.22422299	0.5469023	-0.9873847	-1.2466158	-0.09969652	0.679466	0.49972394	0.7367832	0.37514308	0.97629714	-0.18892716	-0.30828735	0.33714217	0.28456646	-0.75569946	-0.50782424	0.8435436	0.35198253	-0.49190813	0.6033158	3
201	Jure Artiček	0.0023377836	0.0039541647	0.00246948	0.015268654	-0.0015470386	0.024436124	-0.027312197	0.02097775	0.030828156	0.025472142	-0.0096176565	0.017299213	0.029559992	-0.013690539	0.0002938509	-0.005772665	-0.020083994	0.015866816	-0.012570977	-0.024073608	-0.025650524	-0.028859474	-0.018020771	0.021538869	-0.01165662	-0.0063424334	0.022079587	0.015515722	-0.026431106	0.011666745	-0.029781722	0.021956183	7
202	Primož Kranjec	-0.12958604	-0.94627106	-0.5147574	-0.09470363	0.7439104	-1.3414179	-0.21066156	0.3403022	-0.82974494	-0.71047896	-0.29649946	-0.9746415	-0.39164034	0.6766177	0.13665316	-0.40703356	-0.6589218	-0.32983616	-0.33718812	0.6295249	0.38132545	-0.6335015	0.54059833	0.3639248	0.46933848	-0.42423573	-0.96835107	-1.1026442	0.37389222	0.04410032	0.061935265	-0.07016038	0
203	Stanislav Gruden	0.15996142	-0.26675096	0.29097024	-1.2692968	0.69237494	-0.5710575	-0.020703398	0.35575503	-0.19882827	-0.15526219	0.5957885	-0.8497491	0.2420774	-0.08061105	-0.6754171	0.8164662	-0.9544879	0.45629245	0.2011408	1.0876368	0.44901353	0.01912232	-0.017265555	-0.4001722	0.25708362	-1.1113559	-0.6361904	0.3109085	0.59911996	-0.27027273	0.1758166	0.5393659	8
204	Francelj Trdič	1.4964861	-0.6723235	-0.3708364	-1.2637144	1.3852899	-1.0888609	-0.12923117	1.031216	-0.19990972	-1.0767095	0.75419295	-1.1131464	0.1932043	1.4564672	0.9414732	0.07317331	1.1099614	-0.9059313	-0.680216	0.7918824	0.78587574	0.94353014	-1.7816684	-1.9348133	-0.12653102	-0.6731945	-0.4792821	-0.5674781	1.0866077	0.65364593	-0.7933807	-1.2967801	7
205	Luka Logar	0.024133518	-2.7693808e-05	-0.01293835	0.020881519	0.019007921	-0.018978275	-0.013727374	-0.003650017	0.026514828	-0.0003726408	0.025565282	-0.0074858367	0.028855331	0.013552524	-0.0035566315	0.0293701	-0.028715856	-0.022028625	-0.019278303	-0.0010366812	0.0010219142	0.007146865	0.0031916648	-0.027319662	0.012682967	0.021195613	0.021132521	-0.024229728	-0.025566034	-0.023338087	-0.014062986	-0.024023138	0
206	Miha Mraz	1.9837619	-0.2725212	-0.7370507	-1.309562	0.80848557	-0.57815826	0.16530077	0.25441745	-1.0025426	0.5380229	0.87561566	0.56423	-0.80479044	0.5700978	0.021125302	0.67236525	1.1041788	-0.42467612	0.12140401	1.4929627	0.20791277	1.2361795	-0.52165437	-0.15587229	-0.4926295	-0.4890154	-1.0976075	-0.08202658	1.0894318	-0.06844259	-0.23828807	0.15262425	1
207	Primož Podgornik	1.0133097	-0.63844514	-0.05412686	-0.35229996	1.0541526	0.24439397	-0.3906519	1.0582819	-0.0626435	0.59359246	0.99865943	0.55726063	-0.118160054	0.8961197	0.42202616	0.53728926	-0.21595192	-0.37814885	-0.023924487	1.2610418	-0.30327207	0.07434142	0.3181783	-0.058046237	-0.69492644	-0.11017659	-0.8385968	-0.57348907	0.122974396	0.25582004	0.118398644	0.18383282	7
208	Marko Privošnik	0.49427146	-0.25680983	-0.7352618	-0.9709888	-0.158235	-0.23500763	-0.7974386	0.16613418	0.17343885	-0.41743913	-0.0056894724	-1.0510364	0.15855804	-0.049948074	0.34067774	0.069150284	-0.1436478	0.36601326	-1.3256546	0.38911933	0.33200485	1.7139893	-0.056806393	-1.176937	-0.3748079	-1.7005566	-1.0151036	-0.3111446	0.745953	-0.15014607	0.47444266	0.1882828	7
209	Igor Rožanc	-0.3560934	-1.1744014	-0.386208	1.1832241	0.8347304	0.051926866	0.35573348	0.0736684	0.7615374	-0.5930735	1.1614826	-0.4585016	-0.3977359	0.12890084	0.1660911	0.05843887	-0.0010320414	-0.031532273	0.023778873	1.3530953	-0.19268759	0.9604443	0.012955695	-0.18011019	-0.5717252	-0.6169377	-0.59790885	-0.7700235	0.6524946	-0.25602454	-0.52764237	-0.034552943	3
210	Tomaž Klobučar	0.6219603	0.013453273	-0.52738994	-0.1644458	0.30668923	-1.5986458	-1.1887884	0.2551076	-0.42240614	0.79314536	1.1899905	-0.03523826	0.25425068	1.2527792	-1.1162641	-0.1352576	0.007750644	0.11543447	0.4220837	0.68383247	0.09144107	1.9219425	-0.90023726	-0.1126337	0.55332965	0.1596764	-0.5675484	0.21308777	0.22566494	-0.50196356	1.1256688	0.17753902	1
211	Matej Caf	0.4363052	-1.1658769	-0.6975098	-0.6364382	1.0609936	-1.053542	-0.15580364	0.9572381	-0.7638861	-0.2623422	1.3395238	-0.6757517	0.2658904	0.906937	-0.12508684	-0.12132026	0.1342432	0.21023022	-0.3167086	1.4847476	0.22966512	1.1919678	-0.16831093	-0.7078351	-0.077658765	-0.8773702	-1.2828698	-0.51255095	0.72565943	-0.85357815	0.24769372	-0.078309424	3
212	Marjan Štrakl	0.22775877	-0.30348715	-1.2551059	-0.8445511	1.0707247	0.5147476	-0.023188835	1.4093096	-1.2373531	-0.32785782	1.0956988	0.26164663	0.46745434	1.6441009	0.0055946475	-0.710509	-0.29910493	-0.4806186	-0.18274434	0.5962891	0.0829281	0.3511029	-0.045543145	-0.80704117	-0.8902023	-0.7317451	0.02310619	-0.16535588	0.17501794	-0.52439886	1.1126024	-0.35044846	1
213	Aleksander Kvas	0.6613197	-0.25353655	-0.7593584	-0.4726771	1.1649086	0.20667505	0.31089503	1.100491	-0.13697211	0.15293406	1.0291264	0.57946324	0.13807118	0.89833534	0.6261813	0.16144636	-0.3391597	0.27914354	0.0957988	0.5249656	-0.3951146	0.022694912	0.07068284	-0.27963033	-0.4818048	-0.36748585	-0.8011229	-1.2313169	0.27081057	-0.07646116	0.44222277	-0.10595962	1
214	Andrej Miksić	0.02977769	0.003181927	-0.013402015	-0.0024461895	0.0040835664	0.029105462	-0.022491172	-0.005665146	-0.020751767	-0.00013580918	0.002915971	-0.013035946	-0.0026162937	-0.016011499	-0.01904092	-0.02843345	0.02506072	-0.02192492	-0.025451623	0.028200388	0.0093853995	-0.0077183694	-0.016120672	-0.017280102	0.0015355498	0.0032286644	0.018161781	-0.001601927	0.010991007	0.012976162	-0.016285896	0.029638857	1
215	Vesna Prašnikar	0.017017253	0.026920766	-0.03112939	-0.0046635643	0.002516143	-0.007360555	0.024954803	-0.0058676377	-0.027108423	-0.0082549155	-0.017399527	0.0257684	0.0033617467	0.020507492	-0.01892832	0.023604758	0.021938205	0.014118493	-4.813075e-06	-0.00048167259	-0.015073851	-0.0048007295	0.009545669	0.030495882	0.005104266	-0.0029333308	0.025454171	0.013247043	-0.019233815	0.019600138	-0.007765822	0.022949502	7
216	Ivan Lah	0.21219945	-0.22150372	-0.5001481	-0.248066	0.8394053	-0.3586861	0.6061224	0.31427106	-0.14220485	-0.73130786	0.6941477	-0.1726673	0.29902452	1.0840209	0.4494633	0.3506554	-0.12415402	0.52024895	-0.18227766	0.4975806	-0.20489495	0.25904045	0.057764854	-0.14867966	0.20307241	0.4650931	-0.36493677	-0.5953763	1.0646662	-0.72810745	0.79505605	-0.17119278	5
217	Darjan Petrič	-0.020652995	0.028524704	-0.02157797	0.017912097	0.0265363	-0.0123606175	0.026442163	0.028406322	0.0126219615	0.029877499	0.025977194	0.01753781	0.015457839	0.005416997	-0.022713855	-0.015687764	-0.018662028	0.0081033185	0.020242892	-0.020540647	0.0025116354	-0.02506584	0.021772869	-0.023029864	0.0019791275	-0.02991131	-0.027694985	-0.01929523	-0.029937394	0.012999818	-0.0010353699	0.012920611	5
218	Gordana Budimir	-0.00029284507	-0.029426046	0.015996426	-0.0015455708	0.023943238	-0.028367534	-0.017756201	-0.020442478	-0.012928672	-0.027472839	-0.016595885	-0.0024008527	-0.015134357	-0.0033094734	-0.025869437	-0.021551266	-0.0039659888	0.023743369	-0.015523449	-0.00997474	0.008358344	0.024816453	-0.030910924	-0.008414999	0.00833717	0.030567594	-0.009236626	-0.03109043	-0.003413193	0.0036541596	0.0037335977	0.025889345	5
219	Alenka Koželj Mernik	-0.016628541	-0.014224276	0.003578119	0.012132145	0.0077620447	-0.0011295155	0.0011580437	0.02257397	-0.026628695	0.016038835	-0.024712801	0.030203775	-0.014570095	0.0050420016	0.01986409	0.02038841	-0.0047030523	0.009919606	0.011846684	0.014796011	-0.0058424994	0.024714999	0.0073335394	-0.011692084	0.027537674	0.018510886	-0.02946639	0.026677363	-0.015516765	0.0305634	0.017710097	-0.022136375	5
220	Tvrtko Šercar	1.3089103	0.4395311	-1.2501162	-0.77302253	1.9992375	-1.3204799	-0.799193	0.98546314	-1.2714608	-0.48894203	-0.46707815	-0.5455759	-0.6065349	0.9369124	-0.7343701	-0.06242471	1.6794611	1.7875154	-0.49037135	1.2503394	0.5110366	0.490363	-0.66671246	-0.39994493	-0.17855418	-1.5333344	-0.63909	-0.4788958	0.3679686	-0.3982184	0.9698537	0.46521357	5
221	Milan Kozole	-0.025390849	-0.008492835	0.0039717406	0.025854424	0.010300145	-0.018719077	-0.02478271	0.008731365	-0.02971533	-0.030158348	-0.0027199388	-0.0015514195	0.021812014	-0.020989127	0.026675992	-0.01610528	-0.015765935	0.009745434	0.0025116652	-0.023879454	0.025586352	-0.011042751	-0.007460721	-0.0020832792	0.00048483163	-0.028596804	-0.030630678	-0.018457577	-0.028674804	0.009413876	-0.0105990395	0.013777152	1
222	Mojca Ciglarič	0.58214206	-0.6153629	0.21099189	0.69082934	1.0035099	-0.044523958	-0.4268821	1.0053613	-0.53931594	-0.22528549	0.8960542	0.22801422	0.2007516	-0.26239088	-0.6260207	0.6969601	0.2965274	-0.29017836	0.03761856	1.041452	0.094088726	0.38756233	-0.06919245	-0.20847537	-1.1980354	0.025771456	-0.8328604	-0.5572363	0.55807817	-0.1477559	-0.09149396	-0.6053842	0
223	Mojca Parkelj	0.74725163	-0.8174083	-0.6932705	-0.4486022	1.022388	-1.1065284	-0.16671315	0.8583372	-1.0275372	-0.28319293	1.2430204	-0.78233904	0.22319919	0.76144207	-0.11227264	-0.123490535	0.21497332	0.47204506	-0.16409141	1.3611481	0.27915046	0.9813281	-0.27795637	-0.8242449	-0.13697991	-0.936021	-1.0407944	-0.63610095	0.58283895	-0.72191554	0.091335736	-0.16425966	7
224	Mina Žele	-0.012166858	-0.024068318	-0.01525522	0.002916202	0.014290325	-0.009318575	0.0244878	0.025536783	0.02997154	-0.011298962	-0.02184768	-0.028485142	-0.017654873	-0.014473826	0.022376478	-0.011067234	-0.017046168	0.009685621	0.027715817	-0.0057214648	0.016804077	-0.026063256	0.011691771	-0.02571275	0.02882532	0.000948675	-0.025950164	0.019119933	-0.009532854	0.009803362	-0.014632434	0.0039147884	1
225	Uroš Pompe	0.626431	-1.5752735	0.19811076	-0.12260434	0.7413073	-0.26946697	-0.5601141	-0.17856216	-0.23144457	-0.07063994	0.17480025	-1.1210176	0.17721482	0.30003354	-0.4756023	0.5041844	0.24819927	-0.35287294	-0.5073961	1.7448403	-0.38929635	0.46060032	0.24937086	0.26475823	-0.49298728	-0.82552266	-0.75211763	-0.2944791	-0.40687883	-0.12563305	-0.385008	-0.28104326	7
226	Jure Skvarč	1.5299314	-0.6636188	-0.24088308	-0.9559645	1.1270996	-1.0526192	-0.27891532	0.9777924	-0.3180994	-0.86601096	0.9415973	-1.1520209	0.007170914	1.4911823	0.8157729	0.19743039	0.9397625	-0.82417405	-0.44547024	0.78204656	0.6192446	0.94557405	-1.955454	-2.0765104	0.08088832	-0.71967226	-0.47430563	-0.46265566	0.88314813	0.78173256	-0.59327185	-1.2376194	7
227	Matjaž Horvat	0.73521984	-0.21030244	-1.3800589	-0.4073991	0.2868452	0.048126668	1.0289823	0.569168	-0.9724315	0.4025002	1.36789	-0.6198973	-0.6801529	0.7600231	-0.2805155	-0.8879557	0.03827419	-0.52924424	-0.3071491	-0.3740531	0.22512771	0.5113753	-1.051565	-0.98723346	-0.3659906	-0.72453433	-1.3345431	-0.9238261	-0.10122293	-0.9816409	0.291782	0.19829595	0
228	Alenka Žužek	-0.058507383	-0.62978756	-0.2561297	-0.15010609	-0.16220103	-1.4358965	-0.40079504	-0.003801132	0.019956043	0.32888895	0.98744124	-0.52130514	0.13613382	0.3027323	0.16248812	-0.1662695	0.055913743	-0.17022508	-0.2341142	0.4265127	-0.23454104	0.05015354	0.32606652	-0.9022386	-0.057624925	-0.2832903	-1.2002114	0.18333717	-0.24387322	-0.901426	-1.1894189	0.83742136	1
229	Stanislav Mihelčič	0.006902121	-0.030377991	-0.026822157	0.018154718	-0.0023866668	-0.00072906166	0.0043915957	-0.024520315	0.01935941	-0.022066474	0.029216714	0.0088173	-0.01172521	0.013887323	0.004017301	-0.022500113	0.030134916	-0.02751553	0.0066176504	-0.017838143	0.02940432	-0.024399638	-0.0024125353	-0.006557092	-0.00795795	0.0026020631	-0.026949257	-0.017975405	0.020663902	0.02342701	-0.00893043	0.02801627	5
230	Janez Hafner	-0.021143362	-0.022613749	-0.019898973	-0.01144819	0.030794121	0.0022269785	-0.004030809	-0.0006623715	0.0068758726	0.010279864	0.0017697737	-0.021557778	-0.019932382	0.007702127	0.007222183	0.010239914	0.021487117	0.00684157	-0.009414643	-0.009846456	0.0069914535	0.02803927	-0.009530321	-0.025076427	0.019365348	0.01605577	-0.017775245	-0.005545102	0.0258753	0.024142057	0.0016705692	-0.022246234	1
231	Zoran Bistrički	0.6299407	-1.1622517	-0.7182059	-0.54381347	1.0303398	-0.9886328	-0.19671181	0.9651826	-0.65336716	-0.30523333	1.4573593	-0.9048037	0.016285256	1.0807369	-0.25397128	-0.06144291	-0.021049058	0.3473247	-0.26974475	1.3630228	0.2455144	1.2418821	-0.24995473	-0.84503853	-0.32214543	-0.8350723	-0.98468924	-0.5085216	0.83375007	-0.65796465	0.1319051	-0.016347729	3
232	Brane Brodnik	-7.9378486e-05	0.024085179	0.025340803	-0.026939303	0.021485887	0.020457767	0.010332942	0.013129495	-0.00084486604	0.026618645	-0.0247543	-0.025205083	-0.008050859	-0.026288904	-0.00956507	0.015784904	0.0128070265	0.006000325	-0.018548496	-0.0084187165	-0.013500832	-0.027284138	-0.019984454	-0.027844362	0.002164714	-0.00045201927	0.00069055706	-0.0067910776	-0.008266196	-0.021994188	-0.01530505	-0.027265906	1
233	Andrej Kores	0.59045017	-1.1954312	-0.6856006	-0.56268144	0.97429794	-1.0263833	-0.20269294	0.92525995	-0.6659676	-0.28854537	1.4389732	-0.90508765	0.047643494	1.0799048	-0.20455538	-0.069704816	0.017514871	0.29624084	-0.2274971	1.3255715	0.1755156	1.2477537	-0.25493366	-0.85475427	-0.3058644	-0.84698474	-1.0168859	-0.47012222	0.8125782	-0.68902445	0.17891476	-0.07665918	1
234	Marko Šinkovc	0.20475847	-0.8472415	-0.70325476	-0.36763784	0.39297682	-0.28668386	-0.53841805	-0.7866416	0.075670406	0.007535161	0.49617893	-0.15916508	0.2541925	0.3777913	0.19982529	-0.9068373	0.10304193	-0.3752627	0.44794255	1.1997769	-0.25686243	1.384336	0.34535572	-1.5843115	0.54678106	-1.7914065	-0.13943034	-0.17417678	0.95878834	-1.1375384	-0.25169656	-0.08846022	5
235	Jože Senegačnik	-0.023764163	0.015587226	-0.0015379265	-0.017575912	0.00029773265	-0.025844313	-0.0096464455	-0.020418152	-0.0027186647	-0.030375354	-0.012316108	0.024541587	0.02260533	0.0027644858	0.0055776685	0.012602411	-0.016386665	-0.028156169	-0.01114393	0.018436775	0.0058965683	-0.0034638643	0.024972849	-0.017423265	0.0023638606	0.018376343	-0.018041663	-0.011959717	0.0041455775	-0.029193886	0.021720968	-0.022410981	1
236	Branko Šter	0.71473205	-0.7730427	0.33838332	0.37246895	0.5587376	-0.08934165	0.23408638	0.51471406	-0.175561	0.4888434	0.5113739	-0.26143533	0.09075675	0.21312259	-0.37787592	1.0773158	0.17240487	-0.3601809	-0.010524718	1.8276588	0.20433012	0.5580082	0.06870849	-0.41513357	-0.8042618	-0.18722855	-1.0876923	-0.6748812	0.058098186	0.23943979	-0.12381181	-0.06206673	7
237	Hubert Fröhlich	-0.0006086379	-0.009249017	0.0023534521	-0.016527474	-0.010305524	-0.0034099817	-0.02468127	0.008176722	0.01586388	-0.014894545	-0.0042380095	-0.026300982	-0.00803899	-0.023735262	-0.0014738739	0.025218762	-0.01852519	-0.00848981	-0.0014399365	-0.0035931617	-0.004234694	-0.017863497	0.029429018	-0.022199452	-0.024877816	0.016666643	-0.014323503	-0.018244766	-0.012831695	-0.02513437	0.021810941	-0.01089111	5
238	Borut Žnidar	0.18820266	-0.68632203	0.14318416	-0.5786267	0.5256868	-0.6520635	-0.49082658	0.215873	-0.2777916	0.08475959	0.3825799	-1.1848516	0.6325062	-0.050488908	-0.35913643	-0.4962211	-0.1681795	0.42748767	-0.5597694	0.9882665	0.19931558	0.4103814	0.4410121	0.5400226	-0.2991416	-1.1263245	-0.91847616	0.09568083	-0.7849689	-0.82362956	-0.61094546	-0.5080179	1
239	Franc Bračun	0.46632722	-0.17990033	-0.3913629	0.038808085	0.31806538	-1.5213084	-1.1009252	0.057419457	-0.31232885	0.45283648	1.0445731	-0.24834098	0.39032832	1.3186046	-0.8007829	-0.19599783	0.09854858	0.5621189	0.38917592	0.6104348	-0.21842259	1.4706241	-1.2113616	-0.35323107	0.61405593	0.52241087	-0.10445638	-0.029750722	0.60122657	-0.79121065	0.8457741	0.038306437	1
240	Boris Antolovič	0.830626	-0.22033	0.8127174	-0.23999134	0.119797625	-0.9415202	-0.5381193	1.5041004	-1.7846878	-0.09457146	1.1893268	-0.19536808	-0.9935706	0.7268174	0.5837939	0.4537522	0.8170213	0.008410128	-0.6093081	1.4837135	0.3058551	1.2697204	-0.3043808	-1.4891837	0.50008017	-1.3132994	-0.26210028	0.5760183	0.18662278	-1.1247092	1.3457458	0.34123954	1
241	Matjaž Kukar	0.3232548	-0.5790389	0.10341193	0.84748834	0.7434153	-0.20312952	0.17775899	-0.06619591	0.178433	-0.17149243	0.28581634	-0.48237166	-0.041898124	0.2355851	0.07014418	0.418685	0.30272245	-0.1377633	-0.12026431	1.502688	-0.105355375	0.7446521	0.26604623	-0.0050048837	-0.3500357	-0.032094665	-0.7950996	-0.3448747	0.23596235	-0.13538477	-0.23749763	-0.64137036	7
242	Darko Lestan	0.027755775	-0.0014360845	0.0058266744	0.02008073	0.011673667	-0.010676049	-0.0005872175	0.026568376	0.030926093	0.0007630959	-0.009754464	-0.0062725246	-0.0014718845	0.01667548	0.02351775	0.0018740818	0.010299765	-0.029937	-0.014770173	0.024669953	-0.02564732	-0.004578255	0.028395437	-0.021568	-0.005695969	0.0031618476	-0.004014112	-0.0089432895	0.02191978	0.017914273	-0.024333715	-0.020764045	5
243	Matjaž Urank	-0.0034444109	0.014452063	-0.028977178	-0.021575674	0.02818913	0.02269476	-0.016552143	-0.007720247	-0.016980752	-0.007084556	0.024639718	-0.0073339194	0.023582801	-0.014848642	-0.009653516	0.010076858	0.0071936324	0.018271282	-0.0086067915	0.023157798	0.016381845	0.007955477	0.007832348	0.023500375	-0.0036163405	0.022196233	-0.029399902	0.013112247	-0.014082894	0.005718209	0.014852516	-0.004972115	5
244	Roman Gumzej	0.33532062	0.20094809	-0.5300136	-0.8751484	0.5121996	-0.85989714	1.045505	0.25209114	-0.84887075	-0.79757774	1.1335652	0.6423658	0.14299823	0.56898403	-0.20767505	-0.060369216	0.32336178	0.8989365	-0.46268398	0.41817808	-0.5827667	0.683045	0.19840772	0.19370311	0.09753624	-0.46493426	-0.53780264	-0.945641	0.5647391	-1.0139832	1.2072618	-0.25270605	5
